Winner_Rank,Winner_Sets_Won,Winner_Games_Won,Winner_Aces,Winner_DoubleFaults,Winner_FirstServes_Won,Winner_FirstServes_In,Winner_SecondServes_Won,Winner_SecondServes_In,Winner_BreakPoints_Won,Winner_BreakPoints,Winner_ReturnPoints_Won,Winner_ReturnPoints_Faced,Winner_TotalPoints_Won,Loser_Rank,Loser_Sets_Won,Loser_Games_Won,Loser_Aces,Loser_DoubleFaults,Loser_FirstServes_Won,Loser_FirstServes_In,Loser_SecondServes_Won,Loser_SecondServes_In,Loser_BreakPoints_Won,Loser_BreakPoints,Loser_ReturnPoints_Won,Loser_ReturnPoints_Faced,Loser_TotalPoints_Won,Player1Wins
43,1.18115942,11.06521739,2.550724638,3.695652174,28.41304348,44.92028986,12.91304348,29.55797101,3.971014493,8.797101449,32.26086957,73.53623188,73.58695652,160,1.125,11.3125,1.75,2.5625,31.625,56,11.4375,24.9375,4.125,8.4375,32.5,75.5,75.5625,0
88,0.957746479,8.774647887,0.281690141,7.633802817,22.49295775,39.63380282,8.746478873,24.66197183,4.154929577,8.211267606,29.11267606,63.33802817,60.35211268,100,1.179104478,12.46268657,0.880597015,3.641791045,32.05970149,55.32835821,12.8358209,28.20895522,5,11,38.20895522,83.3880597,83.1641791,0
700,0.785714286,8,1.285714286,5.642857143,24.92857143,41.92857143,9.785714286,24.28571429,2.642857143,6.714285714,24.64285714,60.85714286,59.35714286,15,1.424778761,11.55752212,1.432432432,2.716814159,28.2920354,45.75221239,10.94690265,23.07079646,4.469026549,9.522123894,33.76106195,71.82300885,73,0
22,1.294964029,11.56115108,2.26618705,4.338129496,30.17985612,48.23741007,12.42446043,28.00719424,4.26618705,9.100719424,33.71223022,74.94964029,76.31654676,55,1.121495327,10.97196262,3.205607477,3.037735849,27.71962617,43.42056075,13.42056075,28.29906542,3.495327103,7.598130841,30.1682243,72.41121495,71.30841121,1
26,1.1375,10.7,2.65,4,26.5375,41.6625,13.0875,28.6625,3.9125,8.6625,31.8625,71.475,71.4875,105,1.466666667,13,0.733333333,3.4,30.2,51.73333333,12.2,26.2,5.466666667,9.733333333,36.66666667,75.86666667,79.06666667,0
255,1.252631579,11.34736842,1.031914894,3.631578947,30.65263158,51.69473684,10.41052632,23.06315789,4.463157895,9.747368421,35.21052632,76.13684211,76.27368421,44,1.163636364,10.88484848,2.460606061,3.76969697,28.26666667,45.32727273,12.59393939,27.3030303,3.757575758,8.212121212,31.34545455,71.85454545,72.26666667,0
94,0.947368421,9.673684211,2.726315789,4.168421053,24.45263158,39.21052632,12.96842105,29.55789474,3.484210526,7.663157895,28.93684211,67.73684211,66.38947368,149,1.333333333,12.66666667,2,2,32,52.66666667,15,35.66666667,5.333333333,12.66666667,40.66666667,83.66666667,87.66666667,0
102,1.028571429,10.04285714,0.985714286,2.6,27.25714286,47.81428571,10.4,23.44285714,3.914285714,8.571428571,31.28571429,70.58571429,68.94285714,435,0,7,0,5,19,36,18,33,1,1,14,46,51,1
66,1.059259259,10.08148148,0.731343284,3.118518519,28.74074074,50.75555556,7.437037037,18.48888889,4.540740741,8.674074074,31.82962963,67.14074074,68.00740741,83,1.05,10.71666667,2.216666667,5.383333333,28.78333333,46.06666667,11.78333333,28.16666667,3.916666667,8.9,32.4,73.18333333,72.96666667,0
114,1.157894737,12.73684211,9.368421053,4.263157895,33.63157895,46.73684211,16.89473684,36.78947368,2.842105263,7.368421053,32.42105263,86.10526316,82.94736842,27,1.333333333,11.5877193,4.798245614,3.149122807,28.00877193,40.95614035,14.12280702,27.39473684,3.412280702,7.587719298,29.92982456,70.44736842,72.06140351,1
414,1,11,2,2.5,34.5,56.5,14.5,27.5,3.5,7,31.5,75,80.5,199,0.678571429,8.464285714,1.607142857,3.821428571,25,41.14285714,9.75,23.10714286,2.642857143,6.928571429,26.82142857,66.75,61.57142857,1
112,1.090909091,9.727272727,1,2.761904762,25.86363636,44.18181818,10.18181818,22.72727273,3.727272727,8.045454545,28.77272727,66.27272727,64.81818182,60,1.102564103,10.92307692,3.282051282,4.435897436,26.8974359,40.71794872,12.51282051,27.07692308,3.512820513,8.205128205,29.74358974,69.94871795,69.15384615,0
12,1.354609929,11.40425532,1.65248227,2.90070922,27.95744681,46.5248227,11.27659574,23.62411348,4.531914894,9.368794326,33.79432624,72.73758865,73.06382979,13,1.319587629,11.48969072,5.670103093,3.304123711,28.31443299,40.29381443,14.39690722,29.74226804,3.345360825,7.706185567,29.45360825,70.65979381,72.19587629,0
43,2,13,5,4,31,42,13,27,4,7,36,80,80,48,0,9,4,4,26,46,18,34,2,4,25,69,69,1
56,1.157894737,10.8,2.610526316,3.484210526,27.46315789,43.09473684,12.69473684,28.78947368,3.821052632,8.757894737,31.58947368,72.27368421,71.74736842,423,1,9,4,6,22,36,8,27,3,3,26,70,56,1
253,0.777777778,9.333333333,1.333333333,2.222222222,28.22222222,50.22222222,10.33333333,27,3.666666667,8.777777778,32.66666667,76.11111111,71.22222222,74,1.038461538,9.884615385,1.115384615,2.692307692,24.03846154,40.92307692,11.80769231,24.88461538,3.615384615,7.807692308,30.15384615,68.61538462,66,0
130,0.666666667,9.666666667,1.333333333,2,28.33333333,51.66666667,6.333333333,19.66666667,5,11,35.33333333,77,70,35,1.448275862,11.86206897,3,3.620689655,27.51724138,43.65517241,13.27586207,27.86206897,4.586206897,8.793103448,33.27586207,71.86206897,74.06896552,0
22,1.466666667,12.2,3.666666667,6,31.33333333,45.26666667,13.06666667,31.8,3.733333333,7.8,34,78.86666667,78.4,241,1.5,12.66666667,2.166666667,5.333333333,26.33333333,43.16666667,15,34.66666667,5.5,11.66666667,39.16666667,81.83333333,80.5,0
17,1.369047619,11.64285714,4.746987952,2.857142857,28.19047619,40.17857143,13.45238095,26.5,3.30952381,7.345238095,28.52380952,67.41666667,70.26190476,2,1.508591065,12.06872852,2.366782007,2.250859107,30.29896907,46.5532646,10.43642612,22.13402062,4.432989691,8.756013746,31.9347079,68.01718213,72.73195876,0
62,0.980769231,10.125,1.721153846,2.384615385,27.82692308,45.05769231,13.24038462,28.92307692,3.144230769,7.375,29.15384615,70.55769231,70.22115385,53,1.222222222,11.14814815,1.269230769,3.222222222,24.85185185,40.85185185,14.85185185,30.11111111,4.037037037,9.111111111,32.07407407,74.03703704,71.77777778,0
59,1.214285714,11.14285714,2.556122449,4.301020408,28.87244898,46.30612245,12.48979592,27.32653061,3.969387755,8.428571429,31.79591837,72.94897959,73.20918367,66,0.822222222,10.13333333,4,3.666666667,25.8,38.93333333,15.71111111,33.2,3.111111111,6.933333333,28.2,69.28888889,69.77777778,1
65,0.875,9.9375,4.34375,3.59375,25.9375,38.53125,15.5625,32.90625,2.96875,6.625,27.21875,68.0625,68.8125,74,1.010526316,10.27368421,2.557894737,3.136842105,27.71578947,44.45263158,11.12631579,24.52631579,3.378947368,8.105263158,30.74736842,73.18947368,69.62105263,0
119,1.035294118,9.952941176,1.882352941,2.247058824,27.50588235,46.24705882,10.27058824,22.45882353,3.494117647,7.270588235,28.81176471,66.81176471,66.67058824,132,1.583333333,11.75,2.666666667,4.25,25.5,39,15.16666667,33.41666667,4.583333333,9.583333333,32.75,68.33333333,73.41666667,0
44,1.254901961,11.80392157,1.61,5.441176471,30.1372549,48.45098039,12.33333333,28.52941176,4.62745098,9.558823529,34.76470588,75.21568627,77.23529412,90,1.088235294,11,1.764705882,3.058823529,27.70588235,44.5,14.38235294,30.85294118,3.852941176,8.058823529,30.73529412,70.41176471,72.82352941,0
76,1.115384615,9.769230769,1.269230769,1.961538462,28,47.80769231,8.230769231,18.38461538,3.846153846,7.346153846,27.96153846,62.11538462,64.19230769,325,0,5.5,0,2.5,16,33,7,20,2.5,4.5,19,50.5,42,1
92,0.833333333,9.5,3.333333333,3.333333333,21.83333333,38,13.83333333,30.16666667,3.5,6.5,28,66,63.66666667,63,1.052631579,10.47368421,2.789473684,2.421052632,28.36842105,46.84210526,13.36842105,28.68421053,3.526315789,8.210526316,31,74.63157895,72.73684211,1
27,1.379310345,11.65517241,1.535714286,2.344827586,30.31034483,49.68965517,9.137931034,20.20689655,4.413793103,8.896551724,34.03448276,73,73.48275862,4,1.59375,11.9375,2.34375,2.75,25.65625,38.53125,11.4375,23.125,4.78125,9.125,32.0625,65.21875,69.15625,0
24,1.298780488,11.60365854,2.268292683,4.914634146,30.21341463,48.37195122,12.18292683,28.1097561,4.37195122,9.243902439,34.18902439,75.68902439,76.62804878,40,1.671328671,12.74125874,4.354609929,5.531468531,29.62937063,42.62937063,13.28671329,28.22377622,4.615384615,9.867132867,34.3006993,72.65734266,77.27272727,0
1,1.852941176,12.45588235,8.220588235,3.411764706,26.61764706,35.48529412,12.47058824,24.75,4.382352941,8.941176471,31.22058824,65.08823529,70.30882353,26,1.45,11.6,1.615384615,2.675,27.975,45.925,11.525,24.375,4.55,9.725,35.05,73.65,74.55,1
21,1.223776224,11.40559441,3.286713287,4.034965035,29.32867133,44.96503497,12.70629371,27.46853147,3.79020979,8.468531469,31.42657343,72.54545455,73.56643357,101,0.929824561,10.05263158,3.192982456,3.298245614,23.03508772,36.59649123,15.80701754,33.85964912,3.385964912,7.719298246,29.78947368,70.59649123,68.66666667,0
85,0.631578947,9.315789474,1.777777778,3.263157895,27.78947368,49.42105263,9,20.10526316,3.421052632,7.631578947,29.36842105,69,66.15789474,45,1.125,10.95833333,3.520833333,3,27.375,42.08333333,14.6875,31.08333333,3.333333333,7.5625,29.41666667,72.33333333,71.47916667,1
75,1.3,11.5,7.15,2.4,31.15,43.45,13.25,28.95,3.35,8.15,29.95,73.05,74.35,158,0,5,3.5,6.5,20,34,10,28.5,1,2.5,16.5,51,46.5,1
85,1.126315789,10.35789474,2.968421053,4.368421053,26.94736842,42.42105263,12.45263158,28.78947368,3.670212766,7.691489362,29.81052632,68.49473684,69.21052632,73,1.2,11.50526316,5.105263158,3.210526316,28.97894737,42.34736842,14.30526316,29.81052632,3.273684211,7.736842105,29.76842105,72.27368421,73.05263158,0
65,1.085106383,10.28723404,2.319148936,2.244680851,26.27659574,43.06382979,11.61702128,24.71276596,3.64893617,8.372340426,30.34042553,70.18085106,68.24468085,74,1.213592233,12.03883495,9.048543689,3.932038835,31.88349515,44.51456311,15.09708738,33.47572816,3.106796117,7.572815534,31.03883495,78.99029126,78.01941748,0
7,1.516129032,11.88709677,2.564516129,3.016129032,27.35483871,41.69354839,12.66129032,27.27419355,4.419354839,9.177419355,32.96774194,70.5483871,72.98387097,42,1.290322581,11.35483871,2.612903226,3.709677419,28.90322581,47.25806452,12.70967742,28.12903226,4.032258065,9.387096774,32.58064516,76.32258065,74.19354839,1
2,1.602409639,12.30120482,4.674698795,3.771084337,29.43373494,42.09638554,12.93975904,25.81927711,3.879518072,8.86746988,30.43373494,68.87951807,72.80722892,57,1.126760563,10.21126761,0.4,2.126760563,29.61971831,52.77464789,8.985915493,19.36619718,3.845070423,8.042253521,30.26760563,68.25352113,68.87323944,1
48,1.333333333,11.83333333,1.833333333,2.333333333,31.16666667,49.375,11.79166667,24.75,4.166666667,9.958333333,34.625,78.41666667,77.58333333,181,0.905405405,9.581081081,2.162162162,3.905405405,27.2027027,43.67567568,11.12162162,25.12162162,3.040540541,7.148648649,28.48648649,68.95945946,66.81081081,1
226,1,11.8,1.8,2.4,32.4,53.8,13.4,29.2,4,8.7,32.4,76.8,78.2,273,1,11,4.666666667,1.666666667,28.33333333,47.66666667,14.66666667,30.33333333,3,7,30,78.66666667,73,1
20,1.219047619,10.66666667,4.533333333,2.380952381,25.45714286,37.41904762,13.28571429,28.46666667,3.361904762,6.99047619,28.20952381,66.4,67.01904762,95,0.947368421,10.26315789,1,3.894736842,28.36842105,45.21052632,9.947368421,23.36842105,3.526315789,8.157894737,29,69.52631579,67.36842105,1
195,0.714285714,10,2.428571429,2.285714286,28.28571429,48.71428571,13,27.14285714,3.142857143,8.285714286,32.14285714,75.71428571,73.42857143,130,0.9,9.05,1.2,2.2,27.4,46.9,8.35,19.55,3.45,7.15,26.6,61.45,62.35,0
198,1,8.6,7.4,4,22,32.6,13.4,34,3,6.8,24.8,61.6,60.2,186,1,10,0.428571429,1.714285714,24.28571429,45.28571429,10.28571429,21.28571429,3.714285714,8.428571429,29,67.71428571,63.57142857,1
16,1.272727273,11.07878788,6.345454545,4.145454545,26.47878788,36.38181818,15.18181818,30.84242424,2.915151515,7.218181818,28.72121212,71.03636364,70.41212121,1,1.629343629,12.16216216,2.061776062,2.759689922,27.85714286,43.10810811,11.1969112,23.11583012,4.853281853,9.741312741,33.99227799,70.35907336,73.15444015,1
29,1.154761905,10.5952381,2.457831325,2.428571429,27.48809524,43.39285714,12.96428571,27.75,3.523809524,8.178571429,30.1547619,70.55952381,70.60714286,37,1.267605634,10.74647887,1.811594203,2.394366197,27.87323944,44.3943662,11.83098592,24.12676056,3.507042254,7.591549296,29.50704225,68.54929577,69.21126761,0
40,1.128205128,11.61538462,3.487179487,3.564102564,29.82051282,46.61538462,13.82051282,32.20512821,4.153846154,8.615384615,32.79487179,75.53846154,76.43589744,72,1.048780488,10.56097561,3,2.536585366,27.95121951,43.82926829,12.80487805,27.2195122,3.12195122,7.048780488,28.02439024,70.41463415,68.7804878,0
37,1.220183486,10.7706422,2.472222222,2.293577982,27.36697248,43.53211009,11.75229358,25.24770642,3.678899083,7.752293578,29.76146789,68.11009174,68.88073394,79,1.307692308,12,3.461538462,4.384615385,27.84615385,40.23076923,14.61538462,30.61538462,3.846153846,8.307692308,31.61538462,72.30769231,74.07692308,1
9,1.576923077,11.92307692,2.576923077,3.307692308,27.61538462,41.73076923,11.46153846,24.30769231,4.884615385,9.653846154,33.23076923,67.88461538,72.30769231,215,1,10.5,3.5,3,32,44.5,15.5,37.5,2,8.5,28.5,75.5,76,1
35,1.397058824,12.36764706,3.176470588,8.735294118,29.17647059,42.70588235,16.35294118,35.01470588,4.014705882,9.132352941,33.48529412,76.16176471,79.01470588,33,1.118644068,10.6440678,2.423728814,3.305084746,27.13559322,42.49152542,12.13559322,28.05084746,3.847457627,8.576271186,32.66101695,74.03389831,71.93220339,1
41,1.290322581,11.19354839,3.548387097,3.903225806,28.22580645,41.80645161,11.80645161,27.64516129,4,8.483870968,30.70967742,68.29032258,70.74193548,40,1.11827957,10.5483871,0.847826087,3.365591398,29.53763441,51.55913978,7.408602151,18.80645161,4.752688172,9.053763441,33.39784946,69.52688172,70.34408602,1
80,1.125,10.275,0.392405063,2.1625,29.675,52.8125,9.175,19.675,3.8125,8.0625,30.375,68.7125,69.225,86,0.942857143,9.885714286,1.914285714,2.857142857,28.45714286,46.25714286,12.37142857,29.8,3.285714286,7.114285714,29.91428571,70.42857143,70.74285714,1
2,1.793103448,12.96551724,1.793103448,4.413793103,32.03448276,48.96551724,12.4137931,25.44827586,4.862068966,9.24137931,33.5862069,68.86206897,78.03448276,53,1.470588235,11.58823529,0.764705882,2.294117647,26.58823529,42.41176471,13.58823529,27.58823529,4.294117647,8.588235294,32.23529412,72.17647059,72.41176471,1
49,1.319148936,11.21276596,2.354609929,3.262411348,26.90070922,41.86524823,13.12765957,28.0070922,3.893617021,8.489361702,31.5035461,70.36879433,71.53191489,23,1.019417476,10.06796117,1.215686275,2.049019608,27.12621359,46.41747573,10.42718447,22.9223301,3.776699029,7.533980583,30.32038835,67.95145631,67.87378641,1
8,1.464566929,11.92125984,4.317460317,2.68503937,28.57480315,41.93700787,12.93700787,25.52755906,3.842519685,8.905511811,32.15748031,72.99212598,73.66929134,88,1.346153846,11.84615385,5,2.807692308,28.61538462,40.69230769,13.19230769,27.03846154,3.692307692,8.115384615,29.96153846,68.23076923,71.76923077,1
104,0.866666667,9.8,4.066666667,5.066666667,25,37,13.6,29.93333333,3.266666667,7.533333333,27.33333333,66.8,65.93333333,67,1.035714286,9.892857143,2.821428571,2.964285714,23.5,38.21428571,13.85714286,30.03571429,3.321428571,7.428571429,28.35714286,68.07142857,65.71428571,0
30,1.347826087,11.2826087,2.777777778,3.47826087,27.7173913,42.47826087,11.80434783,25.58695652,4.217391304,8.815217391,32.42391304,70.66304348,71.94565217,13,1.474747475,11.50505051,2.484848485,1.282828283,27.27272727,42.32323232,10.74747475,22.48484848,4.484848485,8.656565657,31.09090909,64.07070707,69.11111111,0
101,0.76,9.2,3.46,2.68,24.76,39.06,13.36,29.78,2.94,6.66,27.02,66.2,65.14,89,1.048076923,10.25,1.184466019,2.269230769,27.71153846,46.90384615,10.71153846,23.42307692,3.817307692,7.932692308,30.34615385,69.11538462,68.76923077,0
27,1.181818182,10.96969697,3.492424242,3.765151515,27.32575758,41.87121212,12.99242424,26.88636364,3.537878788,7.659090909,29.36363636,68.46969697,69.68181818,15,1.204225352,10.93661972,2.309859155,2,26.61971831,41.92957746,13.65492958,29.61267606,3.894366197,8.5,31.6971831,71.34507042,71.97183099,0
72,1.02173913,10.33695652,2.586956522,3.163043478,27.76086957,44.52173913,11.20652174,24.7173913,3.423913043,8.195652174,31.0326087,73.47826087,70,109,0.960784314,9.803921569,1.019607843,2.705882353,26.54901961,45.96078431,10.34313725,23.82352941,3.745098039,8.37254902,30.96078431,70.41176471,67.85294118,1
108,1.075471698,10.56603774,3.867924528,5.188679245,26.43396226,40.11320755,14.37735849,34.33962264,3.566037736,7.603773585,30.60377358,73.43396226,71.41509434,92,1.086956522,10.59782609,2.131868132,4.097826087,29.06521739,46.22826087,10.70652174,24.10869565,3.673913043,8.75,31.86956522,72.79347826,71.64130435,1
36,1.071428571,10.46428571,1.142857143,1.892857143,29.28571429,50.53571429,10.42857143,22.60714286,3.964285714,8.321428571,31.82142857,70.35714286,71.53571429,345,0,6.5,0,6.5,22.5,40,2.5,14.5,2.5,6,23.5,60.5,48.5,1
71,0.880952381,9.238095238,2.071428571,2.738095238,25.5952381,43.16666667,10.80952381,24,3,7.523809524,28.07142857,68.5,64.47619048,79,1.084210526,10.70526316,3.4,6.147368421,25.95789474,39.72631579,13.78947368,32.09473684,3.884210526,8.326315789,31.13684211,70.06315789,70.88421053,0
116,0.970588235,10.13235294,3.426470588,2.014705882,26.14705882,41.86764706,13.10294118,30.42647059,3.529411765,7.558823529,30.42647059,71.10294118,69.67647059,118,0.966666667,10.16666667,0.9,1.766666667,30.93333333,52.5,8,18.43333333,3.7,6.7,30,68.73333333,68.93333333,0
65,1.076923077,10.28846154,2.25,3.961538462,26.69230769,42.48076923,12.32692308,28.5,3.692307692,8.365384615,30.86538462,71.05769231,69.88461538,23,1.168831169,10.57142857,2.434210526,2.454545455,27.48051948,43.18181818,13.15584416,28.11688312,3.493506494,8.077922078,29.92207792,70.16883117,70.55844156,1
127,0.941176471,9.941176471,0.941176471,2.588235294,28.64705882,50.11764706,9.352941176,21.76470588,3.882352941,8.529411765,30.64705882,69,68.64705882,29,1.368055556,11.54861111,3.091549296,3.631944444,28.32638889,43.52777778,12.49305556,27,4.25,9,32.97916667,72.20833333,73.79861111,1
60,1.204545455,12.59090909,10.38636364,4.340909091,33.06818182,45.72727273,16.18181818,35.56818182,3.068181818,7.431818182,31.77272727,82.70454545,81.02272727,130,0.818181818,10.18181818,1.363636364,6.363636364,26.36363636,43.72727273,12.36363636,31.27272727,4.272727273,8.545454545,30.81818182,67.27272727,69.54545455,1
395,0.75,6.5,0.75,1.25,20.75,38.5,7,17.5,2,6,22.25,57.5,50,44,1.153846154,10.07692308,2.615384615,1.692307692,25.15384615,39.19230769,10.80769231,26.38461538,3.692307692,8.423076923,29.5,66.61538462,65.46153846,0
40,1.134615385,10.80769231,2.692307692,4.326923077,29.51923077,45.86538462,10.5,24.05769231,3.769230769,8.538461538,31.44230769,70.75,71.46153846,183,2,16,7,11,34,50,27,55,5,13,41,98,102,0
72,1,10.23404255,2.574468085,3.138297872,27.63829787,44.40425532,11.08510638,24.53191489,3.382978723,8.106382979,30.74468085,73.03191489,69.46808511,35,1.093959732,10.57718121,1.736486486,2.277027027,27.87248322,46.16107383,10.85234899,23.95973154,3.859060403,7.865771812,30.98657718,69.67785235,69.7114094,0
42,1.272727273,11.3030303,1.375,3.303030303,25.78787879,41.75757576,14.36363636,29.72727273,4.060606061,8.878787879,32.27272727,73.93939394,72.42424242,49,1.172932331,10.88721805,3.30075188,4.204545455,28.12781955,42.84962406,13.2556391,29.43609023,3.496240602,8.157894737,31.11278195,72.39849624,72.4962406,1
16,1.36,11.72,1.708333333,2.84,30.44,47.88,9.4,20.84,4.36,9.4,32.56,69.84,72.4,17,1.4,11.63333333,4.266666667,2.366666667,29.93333333,45.1,12.16666667,24.76666667,3.7,7.533333333,30.3,69.9,72.4,1
41,1.159663866,10.61344538,2.369747899,2.168067227,26.20168067,42.25210084,11.77310924,24.72268908,3.831932773,8.680672269,30.75630252,69.89915966,68.7394958,85,1.233830846,11.32835821,1.542713568,3.4,29.32338308,48.55223881,10.960199,24.37810945,4.422885572,9.497512438,34.19900498,74.19402985,74.55721393,1
39,1.148148148,10.48148148,1.384615385,3.37037037,27.55555556,48.2962963,11.03703704,23.55555556,4.074074074,8.666666667,32.11111111,70.81481481,70.7037037,10,1.46875,11.90625,1.761904762,2.953125,30.875,48.6875,11.421875,25.078125,4.453125,9.6875,34.984375,74.96875,77.28125,0
126,0.846153846,10.15384615,2.25,5.846153846,24.38461538,40.23076923,15.38461538,35.92307692,3.846153846,8.384615385,30.76923077,71.38461538,70.53846154,95,1.105263158,10.84210526,4.631578947,2.052631579,27.05263158,40.36842105,15.68421053,33.42105263,3.315789474,7.684210526,30.36842105,73.68421053,73.10526316,1
36,1.166666667,11.54761905,2.404761905,4.928571429,31.07142857,50.28571429,12.54761905,30.23809524,4.428571429,9.571428571,35.57142857,78.52380952,79.19047619,8,1.337078652,11.58426966,3.545454545,3.382022472,25.87640449,39.50561798,15.4494382,32.95505618,4.292134831,9.123595506,32.30337079,71.79775281,73.62921348,0
88,1.5,14,8.5,4.2,36.2,50.5,15,31.9,4,10.9,39,90.9,90.2,26,1.363636364,12.81818182,6,4.909090909,30.72727273,46.27272727,16.90909091,36.90909091,4.545454545,9.727272727,34.81818182,79.45454545,82.45454545,0
11,0,5,1,7,20,41,5,21,3,7,26,58,51,36,1,9.5,3,3.5,17,25.5,18,37,4,7,26,55.5,61,0
378,1.038461538,11.02564103,1.884615385,3.256410256,28.08974359,45.46153846,15.44871795,33.37179487,3.743589744,8.384615385,32.26923077,75,75.80769231,13,1.470873786,12.0631068,5.412621359,2.257281553,29.83495146,43.11650485,13.11165049,26.5,3.674757282,8.053398058,31.4223301,72.31067961,74.41747573,0
13,1.459770115,12.94252874,4.977011494,3.965517241,34.04597701,48.4137931,14,28.6091954,3.597701149,8.494252874,32.81609195,79.06896552,80.86206897,20,1.481481481,12.30864198,3.4625,4.358024691,28.95061728,43.79012346,14.03703704,30.07407407,4.530864198,9.382716049,34.14814815,74.33333333,77.13580247,1
19,1.357142857,11.47959184,3.040816327,2.989795918,28.76530612,44.1122449,11.34693878,24.6122449,4.06122449,9.112244898,32.48979592,72.06122449,72.60204082,48,1.223214286,11.35714286,4.151785714,4.008928571,30.36607143,46.33035714,13.875,29.82142857,3.410714286,8.473214286,31.17857143,74.71428571,75.41964286,1
43,1.130434783,10.57608696,0.846153846,3.380434783,29.59782609,51.67391304,7.445652174,18.82608696,4.77173913,9.108695652,33.51086957,69.64130435,70.55434783,14,1.312977099,11.18320611,2.302325581,2.679389313,28.03053435,43.94656489,11.66412214,26.1221374,4.145038168,8.603053435,32.09160305,70.70992366,71.78625954,0
2,1.75,13.0625,3.516129032,5.71875,30.171875,44.4375,13.109375,27.828125,5.078125,10.015625,35.671875,73.234375,78.953125,150,1.181818182,11.27272727,3.454545455,1.545454545,30.18181818,49.09090909,11.54545455,25.90909091,4,8.818181818,33,76.27272727,74.72727273,1
61,1.020408163,10.57142857,1.208333333,4.387755102,28.53061224,49.04081633,10.40816327,25.32653061,4.346938776,9.448979592,33.87755102,74.26530612,72.81632653,62,1.266666667,11.18333333,1.866666667,3.05,26.96666667,43.61666667,14.35,29.68333333,3.883333333,8.716666667,32.28333333,74.36666667,73.6,0
16,1.625,12.61111111,4.763888889,3.625,28.13888889,39.875,14.25,30.70833333,4.5,9.291666667,33.76388889,73.02777778,76.15277778,95,0.958333333,9.666666667,1.166666667,2.791666667,24.33333333,41.58333333,11.58333333,24.83333333,3.458333333,7.5,29.95833333,69.16666667,65.875,1
